date,tvl_usd,protocol,category,slug
2024-10-10 00:00:00,23130595568,Lido,liquid_staking,lido
2024-10-11 00:00:00,23172178694,Lido,liquid_staking,lido
2024-10-12 00:00:00,23864849038,Lido,liquid_staking,lido
2024-10-13 00:00:00,24175295704,Lido,liquid_staking,lido
2024-10-14 00:00:00,24092024196,Lido,liquid_staking,lido
2024-10-15 00:00:00,25625912286,Lido,liquid_staking,lido
2024-10-16 00:00:00,25339074029,Lido,liquid_staking,lido
2024-10-17 00:00:00,25630602256,Lido,liquid_staking,lido
2024-10-18 00:00:00,25460127241,Lido,liquid_staking,lido
2024-10-19 00:00:00,25830888848,Lido,liquid_staking,lido
2024-10-20 00:00:00,25837402801,Lido,liquid_staking,lido
2024-10-21 00:00:00,26721674456,Lido,liquid_staking,lido
2024-10-22 00:00:00,26097700542,Lido,liquid_staking,lido
2024-10-23 00:00:00,25743720229,Lido,liquid_staking,lido
2024-10-24 00:00:00,24469936797,Lido,liquid_staking,lido
2024-10-25 00:00:00,24843997806,Lido,liquid_staking,lido
2024-10-26 00:00:00,24266901522,Lido,liquid_staking,lido
2024-10-27 00:00:00,24256230372,Lido,liquid_staking,lido
2024-10-28 00:00:00,24531759741,Lido,liquid_staking,lido
2024-10-29 00:00:00,25074321946,Lido,liquid_staking,lido
2024-10-30 00:00:00,25697403370,Lido,liquid_staking,lido
2024-10-31 00:00:00,26066656377,Lido,liquid_staking,lido
2024-11-01 00:00:00,24604977179,Lido,liquid_staking,lido
2024-11-02 00:00:00,24580968604,Lido,liquid_staking,lido
2024-11-03 00:00:00,24306081312,Lido,liquid_staking,lido
2024-11-04 00:00:00,24040506684,Lido,liquid_staking,lido
2024-11-05 00:00:00,23364394755,Lido,liquid_staking,lido
2024-11-06 00:00:00,23709038611,Lido,liquid_staking,lido
2024-11-07 00:00:00,26695560093,Lido,liquid_staking,lido
2024-11-08 00:00:00,28244683207,Lido,liquid_staking,lido
2024-11-09 00:00:00,29048499088,Lido,liquid_staking,lido
2024-11-10 00:00:00,30649483970,Lido,liquid_staking,lido
2024-11-11 00:00:00,31311407693,Lido,liquid_staking,lido
2024-11-12 00:00:00,32779761208,Lido,liquid_staking,lido
2024-11-13 00:00:00,32174168690,Lido,liquid_staking,lido
2024-11-14 00:00:00,31340772806,Lido,liquid_staking,lido
2024-11-15 00:00:00,30073599744,Lido,liquid_staking,lido
2024-11-16 00:00:00,30380966978,Lido,liquid_staking,lido
2024-11-17 00:00:00,30826322141,Lido,liquid_staking,lido
2024-11-18 00:00:00,30122126036,Lido,liquid_staking,lido
2024-11-19 00:00:00,31032297183,Lido,liquid_staking,lido
2024-11-20 00:00:00,30515873075,Lido,liquid_staking,lido
2024-11-21 00:00:00,30115257205,Lido,liquid_staking,lido
2024-11-22 00:00:00,33045145729,Lido,liquid_staking,lido
2024-11-23 00:00:00,32637781508,Lido,liquid_staking,lido
2024-11-24 00:00:00,33404283056,Lido,liquid_staking,lido
2024-11-25 00:00:00,32891432832,Lido,liquid_staking,lido
2024-11-26 00:00:00,33300288971,Lido,liquid_staking,lido
2024-11-27 00:00:00,32625423209,Lido,liquid_staking,lido
2024-11-28 00:00:00,36008302091,Lido,liquid_staking,lido
2024-11-29 00:00:00,35270700663,Lido,liquid_staking,lido
2024-11-30 00:00:00,35345326398,Lido,liquid_staking,lido
2024-12-01 00:00:00,36656161747,Lido,liquid_staking,lido
2024-12-02 00:00:00,36693035529,Lido,liquid_staking,lido
2024-12-03 00:00:00,35723030177,Lido,liquid_staking,lido
2024-12-04 00:00:00,35724961964,Lido,liquid_staking,lido
2024-12-05 00:00:00,37877726009,Lido,liquid_staking,lido
2024-12-06 00:00:00,37590949522,Lido,liquid_staking,lido
2024-12-07 00:00:00,39296828174,Lido,liquid_staking,lido
2024-12-08 00:00:00,39389918530,Lido,liquid_staking,lido
2024-12-09 00:00:00,39485468735,Lido,liquid_staking,lido
2024-12-10 00:00:00,36553397407,Lido,liquid_staking,lido
2024-12-11 00:00:00,35921462926,Lido,liquid_staking,lido
2024-12-12 00:00:00,37893350514,Lido,liquid_staking,lido
2024-12-13 00:00:00,38111406555,Lido,liquid_staking,lido
2024-12-14 00:00:00,38383561942,Lido,liquid_staking,lido
2024-12-15 00:00:00,37936189998,Lido,liquid_staking,lido
2024-12-16 00:00:00,38185981171,Lido,liquid_staking,lido
2024-12-17 00:00:00,39145886404,Lido,liquid_staking,lido
2024-12-18 00:00:00,37926226560,Lido,liquid_staking,lido
2024-12-19 00:00:00,35849196825,Lido,liquid_staking,lido
2024-12-20 00:00:00,33538481237,Lido,liquid_staking,lido
2024-12-21 00:00:00,33933080037,Lido,liquid_staking,lido
2024-12-22 00:00:00,32424583619,Lido,liquid_staking,lido
2024-12-23 00:00:00,31930188766,Lido,liquid_staking,lido
2024-12-24 00:00:00,33368141028,Lido,liquid_staking,lido
2024-12-25 00:00:00,33973999131,Lido,liquid_staking,lido
2024-12-26 00:00:00,33775372131,Lido,liquid_staking,lido
2024-12-27 00:00:00,32131545612,Lido,liquid_staking,lido
2024-12-28 00:00:00,32105636156,Lido,liquid_staking,lido
2024-12-29 00:00:00,32902105888,Lido,liquid_staking,lido
2024-12-30 00:00:00,32449251404,Lido,liquid_staking,lido
2024-12-31 00:00:00,32519760519,Lido,liquid_staking,lido
2025-01-01 00:00:00,32205543613,Lido,liquid_staking,lido
2025-01-02 00:00:00,32448919351,Lido,liquid_staking,lido
2025-01-03 00:00:00,33281495401,Lido,liquid_staking,lido
2025-01-04 00:00:00,34862579908,Lido,liquid_staking,lido
2025-01-05 00:00:00,35310944583,Lido,liquid_staking,lido
2025-01-06 00:00:00,35195997570,Lido,liquid_staking,lido
2025-01-07 00:00:00,35553060974,Lido,liquid_staking,lido
2025-01-08 00:00:00,32636977298,Lido,liquid_staking,lido
2025-01-09 00:00:00,32079352802,Lido,liquid_staking,lido
2025-01-10 00:00:00,30977410323,Lido,liquid_staking,lido
2025-01-11 00:00:00,31467526279,Lido,liquid_staking,lido
2025-01-12 00:00:00,31648363733,Lido,liquid_staking,lido
2025-01-13 00:00:00,31165002463,Lido,liquid_staking,lido
2025-01-14 00:00:00,30120490969,Lido,liquid_staking,lido
2025-01-15 00:00:00,31079806687,Lido,liquid_staking,lido
2025-01-16 00:00:00,33036360580,Lido,liquid_staking,lido
2025-01-17 00:00:00,31794137280,Lido,liquid_staking,lido
2025-01-18 00:00:00,33480781149,Lido,liquid_staking,lido
2025-01-19 00:00:00,31545077591,Lido,liquid_staking,lido
2025-01-20 00:00:00,30853578523,Lido,liquid_staking,lido
2025-01-21 00:00:00,31507679289,Lido,liquid_staking,lido
2025-01-22 00:00:00,31883899272,Lido,liquid_staking,lido
2025-01-23 00:00:00,31060369403,Lido,liquid_staking,lido
2025-01-24 00:00:00,31962017436,Lido,liquid_staking,lido
2025-01-25 00:00:00,31634574220,Lido,liquid_staking,lido
2025-01-26 00:00:00,31919422812,Lido,liquid_staking,lido
2025-01-27 00:00:00,31229856805,Lido,liquid_staking,lido
2025-01-28 00:00:00,30247394377,Lido,liquid_staking,lido
2025-01-29 00:00:00,29346346812,Lido,liquid_staking,lido
2025-01-30 00:00:00,29826852785,Lido,liquid_staking,lido
2025-01-31 00:00:00,30867377610,Lido,liquid_staking,lido
2025-02-01 00:00:00,31354907312,Lido,liquid_staking,lido
2025-02-02 00:00:00,29627454957,Lido,liquid_staking,lido
2025-02-03 00:00:00,26681941000,Lido,liquid_staking,lido
2025-02-04 00:00:00,27138226613,Lido,liquid_staking,lido
2025-02-05 00:00:00,25926745906,Lido,liquid_staking,lido
2025-02-06 00:00:00,26419882854,Lido,liquid_staking,lido
2025-02-07 00:00:00,25427211850,Lido,liquid_staking,lido
2025-02-08 00:00:00,25078376937,Lido,liquid_staking,lido
2025-02-09 00:00:00,24927919212,Lido,liquid_staking,lido
2025-02-10 00:00:00,24981679224,Lido,liquid_staking,lido
2025-02-11 00:00:00,25048852502,Lido,liquid_staking,lido
2025-02-12 00:00:00,24500683648,Lido,liquid_staking,lido
2025-02-13 00:00:00,25690424588,Lido,liquid_staking,lido
2025-02-14 00:00:00,25201734618,Lido,liquid_staking,lido
2025-02-15 00:00:00,25570912385,Lido,liquid_staking,lido
2025-02-16 00:00:00,25325713682,Lido,liquid_staking,lido
2025-02-17 00:00:00,25049285865,Lido,liquid_staking,lido
2025-02-18 00:00:00,25630798912,Lido,liquid_staking,lido
2025-02-19 00:00:00,25152989716,Lido,liquid_staking,lido
2025-02-20 00:00:00,25571162213,Lido,liquid_staking,lido
2025-02-21 00:00:00,25848531668,Lido,liquid_staking,lido
2025-02-22 00:00:00,25084769060,Lido,liquid_staking,lido
2025-02-23 00:00:00,26044117218,Lido,liquid_staking,lido
2025-02-24 00:00:00,26661829084,Lido,liquid_staking,lido
2025-02-25 00:00:00,23571649957,Lido,liquid_staking,lido
2025-02-26 00:00:00,23391616117,Lido,liquid_staking,lido
2025-02-27 00:00:00,21896492505,Lido,liquid_staking,lido
2025-02-28 00:00:00,21637428528,Lido,liquid_staking,lido
2025-03-01 00:00:00,20925003105,Lido,liquid_staking,lido
2025-03-02 00:00:00,20898469215,Lido,liquid_staking,lido
2025-03-03 00:00:00,23624236934,Lido,liquid_staking,lido
2025-03-04 00:00:00,20290133754,Lido,liquid_staking,lido
2025-03-05 00:00:00,20306332184,Lido,liquid_staking,lido
2025-03-06 00:00:00,21252454407,Lido,liquid_staking,lido
2025-03-07 00:00:00,20044381079,Lido,liquid_staking,lido
2025-03-08 00:00:00,19971771916,Lido,liquid_staking,lido
2025-03-09 00:00:00,20590046352,Lido,liquid_staking,lido
2025-03-10 00:00:00,18994852078,Lido,liquid_staking,lido
2025-03-11 00:00:00,17550933967,Lido,liquid_staking,lido
2025-03-12 00:00:00,17956725487,Lido,liquid_staking,lido
2025-03-13 00:00:00,17855783042,Lido,liquid_staking,lido
2025-03-14 00:00:00,17457347491,Lido,liquid_staking,lido
2025-03-15 00:00:00,17913617805,Lido,liquid_staking,lido
2025-03-16 00:00:00,18107934626,Lido,liquid_staking,lido
2025-03-17 00:00:00,17694862441,Lido,liquid_staking,lido
2025-03-18 00:00:00,17940217823,Lido,liquid_staking,lido
2025-03-19 00:00:00,18035671359,Lido,liquid_staking,lido
2025-03-20 00:00:00,19225032625,Lido,liquid_staking,lido
2025-03-21 00:00:00,18599161419,Lido,liquid_staking,lido
2025-03-22 00:00:00,18368907425,Lido,liquid_staking,lido
2025-03-23 00:00:00,18497386089,Lido,liquid_staking,lido
2025-03-24 00:00:00,18790164072,Lido,liquid_staking,lido
2025-03-25 00:00:00,19561977868,Lido,liquid_staking,lido
2025-03-26 00:00:00,19320477240,Lido,liquid_staking,lido
2025-03-27 00:00:00,19009551468,Lido,liquid_staking,lido
2025-03-28 00:00:00,18735696520,Lido,liquid_staking,lido
2025-03-29 00:00:00,17876625208,Lido,liquid_staking,lido
2025-03-30 00:00:00,17117355083,Lido,liquid_staking,lido
2025-03-31 00:00:00,16901782336,Lido,liquid_staking,lido
2025-04-01 00:00:00,17114913327,Lido,liquid_staking,lido
2025-04-02 00:00:00,17840828505,Lido,liquid_staking,lido
2025-04-03 00:00:00,16841336395,Lido,liquid_staking,lido
2025-04-04 00:00:00,17060660906,Lido,liquid_staking,lido
2025-04-05 00:00:00,17045602463,Lido,liquid_staking,lido
2025-04-06 00:00:00,16965508210,Lido,liquid_staking,lido
2025-04-07 00:00:00,14756977166,Lido,liquid_staking,lido
2025-04-08 00:00:00,14652039118,Lido,liquid_staking,lido
2025-04-09 00:00:00,13779794667,Lido,liquid_staking,lido
2025-04-10 00:00:00,15430675899,Lido,liquid_staking,lido
2025-04-11 00:00:00,14428100688,Lido,liquid_staking,lido
2025-04-12 00:00:00,14691027879,Lido,liquid_staking,lido
2025-04-13 00:00:00,15328792669,Lido,liquid_staking,lido
2025-04-14 00:00:00,14783410798,Lido,liquid_staking,lido
2025-04-15 00:00:00,15107944468,Lido,liquid_staking,lido
2025-04-16 00:00:00,14841878256,Lido,liquid_staking,lido
2025-04-17 00:00:00,14688865983,Lido,liquid_staking,lido
2025-04-18 00:00:00,14728004690,Lido,liquid_staking,lido
2025-04-19 00:00:00,14778751782,Lido,liquid_staking,lido
2025-04-20 00:00:00,14955922933,Lido,liquid_staking,lido
2025-04-21 00:00:00,14878199097,Lido,liquid_staking,lido
2025-04-22 00:00:00,14599768447,Lido,liquid_staking,lido
2025-04-23 00:00:00,16273201917,Lido,liquid_staking,lido
2025-04-24 00:00:00,16629598563,Lido,liquid_staking,lido
2025-04-25 00:00:00,16407426588,Lido,liquid_staking,lido
2025-04-26 00:00:00,16551204914,Lido,liquid_staking,lido
2025-04-27 00:00:00,17033277319,Lido,liquid_staking,lido
2025-04-28 00:00:00,16592870321,Lido,liquid_staking,lido
2025-04-29 00:00:00,16649672726,Lido,liquid_staking,lido
2025-04-30 00:00:00,16630227105,Lido,liquid_staking,lido
2025-05-01 00:00:00,16569438128,Lido,liquid_staking,lido
2025-05-02 00:00:00,16945190375,Lido,liquid_staking,lido
2025-05-03 00:00:00,16941398958,Lido,liquid_staking,lido
2025-05-04 00:00:00,16878045766,Lido,liquid_staking,lido
2025-05-05 00:00:00,16589440413,Lido,liquid_staking,lido
2025-05-06 00:00:00,16698451494,Lido,liquid_staking,lido
2025-05-07 00:00:00,16858372775,Lido,liquid_staking,lido
2025-05-08 00:00:00,16714481730,Lido,liquid_staking,lido
2025-05-09 00:00:00,20171118029,Lido,liquid_staking,lido
2025-05-10 00:00:00,21684208093,Lido,liquid_staking,lido
2025-05-11 00:00:00,23247906315,Lido,liquid_staking,lido
2025-05-12 00:00:00,23164234168,Lido,liquid_staking,lido
2025-05-13 00:00:00,22632781380,Lido,liquid_staking,lido
2025-05-14 00:00:00,24565108436,Lido,liquid_staking,lido
2025-05-15 00:00:00,23887234854,Lido,liquid_staking,lido
2025-05-16 00:00:00,23235660527,Lido,liquid_staking,lido
2025-05-17 00:00:00,23320532254,Lido,liquid_staking,lido
2025-05-18 00:00:00,22620649586,Lido,liquid_staking,lido
2025-05-19 00:00:00,22321593292,Lido,liquid_staking,lido
2025-05-20 00:00:00,22968337420,Lido,liquid_staking,lido
2025-05-21 00:00:00,22810598214,Lido,liquid_staking,lido
2025-05-22 00:00:00,23140141635,Lido,liquid_staking,lido
2025-05-23 00:00:00,24007687451,Lido,liquid_staking,lido
2025-05-24 00:00:00,22825754058,Lido,liquid_staking,lido
2025-05-25 00:00:00,22715264957,Lido,liquid_staking,lido
2025-05-26 00:00:00,22971934221,Lido,liquid_staking,lido
2025-05-27 00:00:00,23058695473,Lido,liquid_staking,lido
2025-05-28 00:00:00,23872194401,Lido,liquid_staking,lido
2025-05-29 00:00:00,24303108599,Lido,liquid_staking,lido
2025-05-30 00:00:00,23361868891,Lido,liquid_staking,lido
2025-05-31 00:00:00,22691942168,Lido,liquid_staking,lido
2025-06-01 00:00:00,22610133573,Lido,liquid_staking,lido
2025-06-02 00:00:00,22777295889,Lido,liquid_staking,lido
2025-06-03 00:00:00,23476761187,Lido,liquid_staking,lido
2025-06-04 00:00:00,23295526858,Lido,liquid_staking,lido
2025-06-05 00:00:00,23416675130,Lido,liquid_staking,lido
2025-06-06 00:00:00,21717171088,Lido,liquid_staking,lido
2025-06-07 00:00:00,22282229224,Lido,liquid_staking,lido
2025-06-08 00:00:00,22646375186,Lido,liquid_staking,lido
2025-06-09 00:00:00,22518165347,Lido,liquid_staking,lido
2025-06-10 00:00:00,24177781271,Lido,liquid_staking,lido
2025-06-11 00:00:00,25494775321,Lido,liquid_staking,lido
2025-06-12 00:00:00,25143134872,Lido,liquid_staking,lido
2025-06-13 00:00:00,23213996312,Lido,liquid_staking,lido
2025-06-14 00:00:00,23315709198,Lido,liquid_staking,lido
2025-06-15 00:00:00,23034258809,Lido,liquid_staking,lido
2025-06-16 00:00:00,23183848341,Lido,liquid_staking,lido
2025-06-17 00:00:00,23142194565,Lido,liquid_staking,lido
2025-06-18 00:00:00,22961965706,Lido,liquid_staking,lido
2025-06-19 00:00:00,22994614748,Lido,liquid_staking,lido
2025-06-20 00:00:00,23109878112,Lido,liquid_staking,lido
2025-06-21 00:00:00,21990069339,Lido,liquid_staking,lido
2025-06-22 00:00:00,20562258014,Lido,liquid_staking,lido
2025-06-23 00:00:00,20603792260,Lido,liquid_staking,lido
2025-06-24 00:00:00,22220070689,Lido,liquid_staking,lido
2025-06-25 00:00:00,22403447692,Lido,liquid_staking,lido
2025-06-26 00:00:00,22156514883,Lido,liquid_staking,lido
2025-06-27 00:00:00,22051279578,Lido,liquid_staking,lido
2025-06-28 00:00:00,22047490228,Lido,liquid_staking,lido
2025-06-29 00:00:00,22216234181,Lido,liquid_staking,lido
2025-06-30 00:00:00,22776902359,Lido,liquid_staking,lido
2025-07-01 00:00:00,22710642481,Lido,liquid_staking,lido
2025-07-02 00:00:00,21935554385,Lido,liquid_staking,lido
2025-07-03 00:00:00,23458588779,Lido,liquid_staking,lido
2025-07-04 00:00:00,23612901179,Lido,liquid_staking,lido
2025-07-05 00:00:00,22925583275,Lido,liquid_staking,lido
2025-07-06 00:00:00,22922721559,Lido,liquid_staking,lido
2025-07-07 00:00:00,23413166529,Lido,liquid_staking,lido
2025-07-08 00:00:00,23188714479,Lido,liquid_staking,lido
2025-07-09 00:00:00,23869512664,Lido,liquid_staking,lido
2025-07-10 00:00:00,25283949974,Lido,liquid_staking,lido
2025-07-11 00:00:00,26812777918,Lido,liquid_staking,lido
2025-07-12 00:00:00,27014373324,Lido,liquid_staking,lido
2025-07-13 00:00:00,26909911377,Lido,liquid_staking,lido
2025-07-14 00:00:00,27079258987,Lido,liquid_staking,lido
2025-07-15 00:00:00,27557561438,Lido,liquid_staking,lido
2025-07-16 00:00:00,28618315633,Lido,liquid_staking,lido
2025-07-17 00:00:00,30867121166,Lido,liquid_staking,lido
2025-07-18 00:00:00,31765191334,Lido,liquid_staking,lido
2025-07-19 00:00:00,32386910824,Lido,liquid_staking,lido
2025-07-20 00:00:00,32667909107,Lido,liquid_staking,lido
2025-07-21 00:00:00,34050356452,Lido,liquid_staking,lido
2025-07-22 00:00:00,34374039965,Lido,liquid_staking,lido
2025-07-23 00:00:00,34019620157,Lido,liquid_staking,lido
2025-07-24 00:00:00,33073008373,Lido,liquid_staking,lido
2025-07-25 00:00:00,32873395352,Lido,liquid_staking,lido
2025-07-26 00:00:00,33602188907,Lido,liquid_staking,lido
2025-07-27 00:00:00,33897495501,Lido,liquid_staking,lido
2025-07-28 00:00:00,34813073588,Lido,liquid_staking,lido
2025-07-29 00:00:00,34197750262,Lido,liquid_staking,lido
2025-07-30 00:00:00,33972965395,Lido,liquid_staking,lido
2025-07-31 00:00:00,34143656347,Lido,liquid_staking,lido
2025-08-01 00:00:00,33144849657,Lido,liquid_staking,lido
2025-08-02 00:00:00,31315680777,Lido,liquid_staking,lido
2025-08-03 00:00:00,30451987350,Lido,liquid_staking,lido
2025-08-04 00:00:00,31297917189,Lido,liquid_staking,lido
2025-08-05 00:00:00,32850119959,Lido,liquid_staking,lido
2025-08-06 00:00:00,31943280242,Lido,liquid_staking,lido
2025-08-07 00:00:00,32707070293,Lido,liquid_staking,lido
2025-08-08 00:00:00,34757959573,Lido,liquid_staking,lido
2025-08-09 00:00:00,35680292925,Lido,liquid_staking,lido
2025-08-10 00:00:00,38174275100,Lido,liquid_staking,lido
2025-08-11 00:00:00,37774675596,Lido,liquid_staking,lido
2025-08-12 00:00:00,37553393535,Lido,liquid_staking,lido
2025-08-13 00:00:00,40846502922,Lido,liquid_staking,lido
2025-08-14 00:00:00,41996380123,Lido,liquid_staking,lido
2025-08-15 00:00:00,40466700881,Lido,liquid_staking,lido
2025-08-16 00:00:00,39543558254,Lido,liquid_staking,lido
2025-08-17 00:00:00,39044363361,Lido,liquid_staking,lido
2025-08-18 00:00:00,39271348851,Lido,liquid_staking,lido
2025-08-19 00:00:00,38140766274,Lido,liquid_staking,lido
2025-08-20 00:00:00,36237168339,Lido,liquid_staking,lido
2025-08-21 00:00:00,38337346198,Lido,liquid_staking,lido
2025-08-22 00:00:00,37500398830,Lido,liquid_staking,lido
2025-08-23 00:00:00,42520243901,Lido,liquid_staking,lido
2025-08-24 00:00:00,42048201995,Lido,liquid_staking,lido
2025-08-25 00:00:00,41095111623,Lido,liquid_staking,lido
2025-08-26 00:00:00,38353234496,Lido,liquid_staking,lido
2025-08-27 00:00:00,40180740353,Lido,liquid_staking,lido
2025-08-28 00:00:00,39514578742,Lido,liquid_staking,lido
2025-08-29 00:00:00,39472356822,Lido,liquid_staking,lido
2025-08-30 00:00:00,38081925572,Lido,liquid_staking,lido
2025-08-31 00:00:00,38449491207,Lido,liquid_staking,lido
2025-09-01 00:00:00,38441349946,Lido,liquid_staking,lido
2025-09-02 00:00:00,37440868326,Lido,liquid_staking,lido
2025-09-03 00:00:00,37443404616,Lido,liquid_staking,lido
2025-09-04 00:00:00,38859993231,Lido,liquid_staking,lido
2025-09-05 00:00:00,37401245701,Lido,liquid_staking,lido
2025-09-06 00:00:00,37566525756,Lido,liquid_staking,lido
2025-09-07 00:00:00,37121091517,Lido,liquid_staking,lido
2025-09-08 00:00:00,37476831564,Lido,liquid_staking,lido
2025-09-09 00:00:00,37289515156,Lido,liquid_staking,lido
2025-09-10 00:00:00,37408519738,Lido,liquid_staking,lido
2025-09-11 00:00:00,37554680642,Lido,liquid_staking,lido
2025-09-12 00:00:00,38563734898,Lido,liquid_staking,lido
2025-09-13 00:00:00,40551405872,Lido,liquid_staking,lido
2025-09-14 00:00:00,40228472823,Lido,liquid_staking,lido
2025-09-15 00:00:00,39734945808,Lido,liquid_staking,lido
2025-09-16 00:00:00,38937975267,Lido,liquid_staking,lido
2025-09-17 00:00:00,38782956799,Lido,liquid_staking,lido
2025-09-18 00:00:00,39660668762,Lido,liquid_staking,lido
2025-09-19 00:00:00,39502273515,Lido,liquid_staking,lido
2025-09-20 00:00:00,38381071426,Lido,liquid_staking,lido
2025-09-21 00:00:00,38370729354,Lido,liquid_staking,lido
2025-09-22 00:00:00,37372718265,Lido,liquid_staking,lido
2025-09-23 00:00:00,35924947593,Lido,liquid_staking,lido
2025-09-24 00:00:00,35605657808,Lido,liquid_staking,lido
2025-09-25 00:00:00,35513492048,Lido,liquid_staking,lido
2025-09-26 00:00:00,33299962934,Lido,liquid_staking,lido
2025-09-27 00:00:00,35021212393,Lido,liquid_staking,lido
2025-09-28 00:00:00,34462033315,Lido,liquid_staking,lido
2025-09-29 00:00:00,35430611177,Lido,liquid_staking,lido
2025-09-30 00:00:00,36006915312,Lido,liquid_staking,lido
2025-10-01 00:00:00,35406427268,Lido,liquid_staking,lido
2025-10-02 00:00:00,37080272912,Lido,liquid_staking,lido
2025-10-03 00:00:00,38230648376,Lido,liquid_staking,lido
2025-10-04 00:00:00,38383850159,Lido,liquid_staking,lido
2025-10-05 00:00:00,38286940686,Lido,liquid_staking,lido
2025-10-06 00:00:00,38547018514,Lido,liquid_staking,lido
2025-10-07 00:00:00,39927385613,Lido,liquid_staking,lido
2025-10-08 00:00:00,38027129060,Lido,liquid_staking,lido
2025-10-09 00:00:00,38582334275,Lido,liquid_staking,lido
2025-10-10 00:00:00,37156434409,Lido,liquid_staking,lido
2025-10-11 00:00:00,32903697855,Lido,liquid_staking,lido
2025-10-12 00:00:00,31865313101,Lido,liquid_staking,lido
2025-10-13 00:00:00,35360768886,Lido,liquid_staking,lido
2025-10-14 00:00:00,36060987752,Lido,liquid_staking,lido
2025-10-15 00:00:00,34754797743,Lido,liquid_staking,lido
2025-10-16 00:00:00,33839877600,Lido,liquid_staking,lido
2025-10-17 00:00:00,33314779989,Lido,liquid_staking,lido
2025-10-18 00:00:00,32621313470,Lido,liquid_staking,lido
2025-10-19 00:00:00,33028481181,Lido,liquid_staking,lido
2025-10-20 00:00:00,33840526902,Lido,liquid_staking,lido
2025-10-21 00:00:00,33749508412,Lido,liquid_staking,lido
2025-10-22 00:00:00,32856301516,Lido,liquid_staking,lido
2025-10-23 00:00:00,32379983381,Lido,liquid_staking,lido
2025-10-24 00:00:00,32736909558,Lido,liquid_staking,lido
2025-10-25 00:00:00,33820417575,Lido,liquid_staking,lido
2025-10-26 00:00:00,33946530563,Lido,liquid_staking,lido
2025-10-27 00:00:00,35822389252,Lido,liquid_staking,lido
2025-10-28 00:00:00,35367869568,Lido,liquid_staking,lido
2025-10-29 00:00:00,34265831930,Lido,liquid_staking,lido
2025-10-30 00:00:00,33631549660,Lido,liquid_staking,lido
2025-10-31 00:00:00,32634669745,Lido,liquid_staking,lido
2025-11-01 00:00:00,33122172813,Lido,liquid_staking,lido
2025-11-02 00:00:00,33200889327,Lido,liquid_staking,lido
2025-11-03 00:00:00,33101166826,Lido,liquid_staking,lido
2025-11-04 00:00:00,30889305235,Lido,liquid_staking,lido
2025-11-05 00:00:00,28288390752,Lido,liquid_staking,lido
2025-11-06 00:00:00,29527626256,Lido,liquid_staking,lido
2025-11-07 00:00:00,28742486566,Lido,liquid_staking,lido
2025-11-08 00:00:00,29629451403,Lido,liquid_staking,lido
2025-11-09 00:00:00,29339506059,Lido,liquid_staking,lido
2025-11-10 00:00:00,31343080912,Lido,liquid_staking,lido
2025-11-11 00:00:00,30721585865,Lido,liquid_staking,lido
2025-11-12 00:00:00,29513724269,Lido,liquid_staking,lido
2025-11-13 00:00:00,29456160632,Lido,liquid_staking,lido
2025-11-14 00:00:00,27574485533,Lido,liquid_staking,lido
2025-11-15 00:00:00,27114350510,Lido,liquid_staking,lido
2025-11-16 00:00:00,27392520883,Lido,liquid_staking,lido
2025-11-17 00:00:00,26923026340,Lido,liquid_staking,lido
2025-11-18 00:00:00,26141620431,Lido,liquid_staking,lido
2025-11-19 00:00:00,26624796649,Lido,liquid_staking,lido
2025-11-20 00:00:00,26105966390,Lido,liquid_staking,lido
2025-11-21 00:00:00,24645798345,Lido,liquid_staking,lido
2025-11-22 00:00:00,23881095913,Lido,liquid_staking,lido
2025-11-23 00:00:00,24057154724,Lido,liquid_staking,lido
2025-11-24 00:00:00,24211648588,Lido,liquid_staking,lido
2025-11-25 00:00:00,25377356235,Lido,liquid_staking,lido
2025-11-26 00:00:00,25520309102,Lido,liquid_staking,lido
2025-11-27 00:00:00,26037888453,Lido,liquid_staking,lido
2025-11-28 00:00:00,26050087951,Lido,liquid_staking,lido
2025-11-29 00:00:00,26200613956,Lido,liquid_staking,lido
2025-11-30 00:00:00,25882628596,Lido,liquid_staking,lido
2025-12-01 00:00:00,25788980108,Lido,liquid_staking,lido
2025-12-02 00:00:00,24184394859,Lido,liquid_staking,lido
2025-12-03 00:00:00,25967421077,Lido,liquid_staking,lido
2025-12-04 00:00:00,27658243253,Lido,liquid_staking,lido
2025-12-05 00:00:00,27100328126,Lido,liquid_staking,lido
2025-12-06 00:00:00,26141320479,Lido,liquid_staking,lido
2025-12-07 00:00:00,26339685200,Lido,liquid_staking,lido
2025-12-08 00:00:00,26510765126,Lido,liquid_staking,lido
2025-12-09 00:00:00,27315525174,Lido,liquid_staking,lido
2025-12-10 00:00:00,29048323130,Lido,liquid_staking,lido
2025-12-11 00:00:00,29040122551,Lido,liquid_staking,lido
2025-12-12 00:00:00,28360668737,Lido,liquid_staking,lido
2025-12-13 00:00:00,27017964206,Lido,liquid_staking,lido
2025-12-14 00:00:00,27328348243,Lido,liquid_staking,lido
2025-12-15 00:00:00,26969933558,Lido,liquid_staking,lido
2025-12-16 00:00:00,26040051674,Lido,liquid_staking,lido
2025-12-17 00:00:00,25931483877,Lido,liquid_staking,lido
2025-12-18 00:00:00,24863479799,Lido,liquid_staking,lido
2025-12-19 00:00:00,24834807142,Lido,liquid_staking,lido
